as_of_date,label_date,availability_date,feature_id,security_id,sector,raw_value,feature_value,forward_5d_return,missing_flag,duplicate_flag,restated_flag,point_in_time_violation
2025-10-17,2025-10-24,2025-10-17,FEAT001,SEC003,Healthcare,0.79165,0.79165,0.03846,0,0,0,0
2025-10-20,2025-10-27,2025-10-20,FEAT001,SEC003,Healthcare,0.93874,0.93874,0.06698,0,0,0,0
2025-10-21,2025-10-28,2025-10-22,FEAT001,SEC003,Healthcare,1.05331,1.05331,-0.00972,0,0,0,0
2025-10-22,2025-10-29,2025-10-22,FEAT001,SEC003,Healthcare,0.9098,0.9098,-0.01327,0,0,0,0
2025-10-23,2025-10-30,2025-10-23,FEAT001,SEC003,Healthcare,1.28331,1.28331,0.03515,0,0,0,0
2025-10-24,2025-10-31,2025-10-24,FEAT001,SEC003,Healthcare,1.0766,1.0766,0.06762,0,0,0,0
2025-10-27,2025-11-03,2025-10-28,FEAT001,SEC003,Healthcare,0.3652,0.3652,0.0318,0,0,0,0
2025-10-28,2025-11-04,2025-10-28,FEAT001,SEC003,Healthcare,0.65443,0.65443,-0.02455,0,0,0,0
2025-10-29,2025-11-05,2025-10-29,FEAT001,SEC003,Healthcare,0.60367,0.60367,0.0218,0,0,0,0
2025-10-30,2025-11-06,2025-10-31,FEAT001,SEC003,Healthcare,0.76055,0.76055,0.06215,0,0,0,0
2025-10-31,2025-11-07,2025-10-31,FEAT001,SEC003,Healthcare,0.63585,0.63585,0.07566,0,0,0,0
2025-11-03,2025-11-10,2025-11-03,FEAT001,SEC003,Healthcare,0.64386,0.64386,0.09438,0,0,0,0
2025-11-04,2025-11-11,2025-11-06,FEAT001,SEC003,Healthcare,1.1225,1.1225,0.01812,0,0,0,0
2025-11-05,2025-11-12,2025-11-05,FEAT001,SEC003,Healthcare,0.9862,0.9862,0.04165,0,0,0,0
2025-11-06,2025-11-13,2025-11-08,FEAT001,SEC003,Healthcare,1.15287,1.15287,0.03794,0,0,0,0
2025-11-07,2025-11-14,2025-11-08,FEAT001,SEC003,Healthcare,1.40362,1.40362,0.04147,0,0,0,0
2025-11-10,2025-11-17,2025-11-11,FEAT001,SEC003,Healthcare,1.25728,1.25728,0.07217,0,0,0,0
2025-11-11,2025-11-18,2025-11-11,FEAT001,SEC003,Healthcare,1.19839,1.19839,0.07294,0,0,0,0
2025-11-12,2025-11-19,2025-11-12,FEAT001,SEC003,Healthcare,1.36122,1.36122,0.05589,0,0,0,0
2025-11-13,2025-11-20,2025-11-13,FEAT001,SEC003,Healthcare,1.05844,1.05844,0.00075,0,0,0,0
2025-11-14,2025-11-21,2025-11-15,FEAT001,SEC003,Healthcare,0.52533,0.52533,0.05683,0,0,0,0
2025-11-17,2025-11-24,2025-11-18,FEAT001,SEC003,Healthcare,0.56034,0.56034,-0.03881,0,0,0,0
2025-11-18,2025-11-25,2025-11-18,FEAT001,SEC003,Healthcare,0.46491,0.46491,-0.01866,0,0,0,0
2025-11-19,2025-11-26,2025-11-22,FEAT001,SEC003,Healthcare,0.20505,0.20505,-0.00984,0,0,1,0
2025-11-20,2025-11-27,2025-11-22,FEAT001,SEC003,Healthcare,-0.12673,-0.12673,-0.03852,0,0,0,0
2025-11-21,2025-11-28,2025-11-22,FEAT001,SEC003,Healthcare,0.02954,0.02954,-0.02224,0,0,0,0
2025-11-24,2025-12-01,2025-11-25,FEAT001,SEC003,Healthcare,0.61325,0.61325,0.0631,0,0,0,0
2025-11-25,2025-12-02,2025-11-27,FEAT001,SEC003,Healthcare,0.59062,0.59062,0.01334,0,0,0,0
2025-11-26,2025-12-03,2025-11-26,FEAT001,SEC003,Healthcare,0.92315,0.92315,0.0663,0,0,0,0
2025-11-27,2025-12-04,2025-11-28,FEAT001,SEC003,Healthcare,0.65388,0.65388,0.06698,0,0,0,0
2025-11-28,2025-12-05,2025-11-28,FEAT001,SEC003,Healthcare,0.88919,0.88919,0.08252,0,0,0,0
2025-12-01,2025-12-08,2025-12-01,FEAT001,SEC003,Healthcare,0.90193,0.90193,0.06574,0,0,0,0
2025-12-02,2025-12-09,2025-12-04,FEAT001,SEC003,Healthcare,1.06359,1.06359,0.05317,0,0,0,0
2025-12-03,2025-12-10,2025-12-03,FEAT001,SEC003,Healthcare,1.26439,1.26439,0.04399,0,0,0,0
2025-12-04,2025-12-11,2025-12-04,FEAT001,SEC003,Healthcare,0.88994,0.88994,0.04894,0,0,0,0
2025-12-05,2025-12-12,2025-12-05,FEAT001,SEC003,Healthcare,0.67273,0.67273,0.07012,0,0,0,0
2025-12-08,2025-12-15,2025-12-10,FEAT001,SEC003,Healthcare,0.54314,0.54314,0.03509,0,0,0,0
2025-12-09,2025-12-16,2025-12-10,FEAT001,SEC003,Healthcare,0.55113,0.55113,0.01572,0,0,0,0
2025-12-10,2025-12-17,2025-12-10,FEAT001,SEC003,Healthcare,0.33937,0.33937,-0.071,0,0,0,0
2025-12-11,2025-12-18,2025-12-14,FEAT001,SEC003,Healthcare,0.22581,0.22581,0.0276,0,0,0,0
2025-12-12,2025-12-19,2025-12-12,FEAT001,SEC003,Healthcare,0.47882,0.47882,0.05221,0,0,0,0
2025-12-15,2025-12-22,2025-12-15,FEAT001,SEC003,Healthcare,0.63745,0.63745,0.08142,0,0,0,0
2025-12-16,2025-12-23,2025-12-16,FEAT001,SEC003,Healthcare,0.5894,0.5894,-0.02215,0,0,0,0
2025-12-17,2025-12-24,2025-12-17,FEAT001,SEC003,Healthcare,0.76892,0.76892,0.05606,0,0,0,0
2025-12-18,2025-12-25,2025-12-20,FEAT001,SEC003,Healthcare,,,-0.02286,1,0,0,0
2025-12-19,2025-12-26,2025-12-20,FEAT001,SEC003,Healthcare,0.33171,0.33171,0.09233,0,0,0,0
2025-12-22,2025-12-29,2025-12-24,FEAT001,SEC003,Healthcare,0.53978,0.53978,0.03228,0,0,0,0
2025-12-23,2025-12-30,2025-12-23,FEAT001,SEC003,Healthcare,0.4612,0.4612,0.03593,0,0,0,0
2025-12-24,2025-12-31,2025-12-25,FEAT001,SEC003,Healthcare,0.61895,0.61895,-0.02453,0,0,0,0
2025-12-25,2026-01-01,2025-12-25,FEAT001,SEC003,Healthcare,0.52487,0.52487,0.03319,0,0,0,0
2025-12-26,2026-01-02,2025-12-26,FEAT001,SEC003,Healthcare,0.33867,0.33867,-0.04061,0,0,0,0
2025-12-29,2026-01-05,2026-01-01,FEAT001,SEC003,Healthcare,0.18689,0.18689,0.05124,0,0,0,0
2025-12-30,2026-01-06,2025-12-30,FEAT001,SEC003,Healthcare,0.14995,0.14995,-0.0088,0,0,0,0
2025-12-31,2026-01-07,2025-12-31,FEAT001,SEC003,Healthcare,0.30702,0.30702,-0.03717,0,0,0,0
2026-01-01,2026-01-08,2026-01-01,FEAT001,SEC003,Healthcare,0.64746,0.64746,0.0102,0,0,0,0
2026-01-02,2026-01-09,2026-01-02,FEAT001,SEC003,Healthcare,0.60916,0.60916,0.06625,0,0,0,0
2026-01-05,2026-01-12,2026-01-06,FEAT001,SEC003,Healthcare,1.16967,1.16967,-0.00416,0,0,0,0
2026-01-06,2026-01-13,2026-01-07,FEAT001,SEC003,Healthcare,1.2665,1.2665,0.04428,0,0,0,0
2026-01-07,2026-01-14,2026-01-07,FEAT001,SEC003,Healthcare,1.39036,1.39036,0.07358,0,0,0,0
2026-01-08,2026-01-15,2026-01-08,FEAT001,SEC003,Healthcare,1.54815,1.54815,0.07312,0,0,0,0
2026-01-09,2026-01-16,2026-01-09,FEAT001,SEC003,Healthcare,1.18233,1.18233,0.04395,0,0,0,0
2026-01-12,2026-01-19,2026-01-13,FEAT001,SEC003,Healthcare,1.19274,1.19274,0.10554,0,0,0,0
2026-01-13,2026-01-20,2026-01-14,FEAT001,SEC003,Healthcare,1.08788,1.08788,0.02488,0,0,0,0
2026-01-14,2026-01-21,2026-01-17,FEAT001,SEC003,Healthcare,1.32893,1.32893,0.09096,0,0,0,0
2026-01-15,2026-01-22,2026-01-16,FEAT001,SEC003,Healthcare,1.60823,1.60823,0.04684,0,0,0,0
2026-01-16,2026-01-23,2026-01-16,FEAT001,SEC003,Healthcare,1.2635,1.2635,0.03137,0,0,0,0
2026-01-19,2026-01-26,2026-01-20,FEAT001,SEC003,Healthcare,1.13366,1.13366,0.00226,0,0,0,0
2026-01-20,2026-01-27,2026-01-20,FEAT001,SEC003,Healthcare,0.90485,0.90485,0.05539,0,0,0,0
2026-01-21,2026-01-28,2026-01-21,FEAT001,SEC003,Healthcare,1.32386,1.32386,0.07577,0,0,0,0
2026-01-22,2026-01-29,2026-01-23,FEAT001,SEC003,Healthcare,0.79231,0.79231,0.05446,0,0,0,0
2026-01-23,2026-01-30,2026-01-24,FEAT001,SEC003,Healthcare,0.22185,0.22185,0.03328,0,0,0,0
2026-01-26,2026-02-02,2026-01-27,FEAT001,SEC003,Healthcare,0.20959,0.20959,-0.01861,0,0,0,0
2026-01-27,2026-02-03,2026-01-29,FEAT001,SEC003,Healthcare,0.45128,0.45128,0.04378,0,0,0,0
2026-01-28,2026-02-04,2026-01-28,FEAT001,SEC003,Healthcare,0.97177,0.97177,0.04718,0,0,0,0
2026-01-29,2026-02-05,2026-01-30,FEAT001,SEC003,Healthcare,1.39152,1.39152,0.11205,0,0,0,0
2026-01-30,2026-02-06,2026-01-30,FEAT001,SEC003,Healthcare,1.1056,1.1056,0.04157,0,0,0,0
2026-02-02,2026-02-09,2026-02-02,FEAT001,SEC003,Healthcare,0.56359,0.56359,0.03842,0,0,0,0
2026-02-03,2026-02-10,2026-02-04,FEAT001,SEC003,Healthcare,0.52597,0.52597,0.04252,0,0,0,0
2026-02-04,2026-02-11,2026-02-04,FEAT001,SEC003,Healthcare,0.86244,0.86244,0.09765,0,0,0,0
2026-02-05,2026-02-12,2026-02-06,FEAT001,SEC003,Healthcare,0.58726,0.58726,0.06451,0,0,0,0
2026-02-06,2026-02-13,2026-02-06,FEAT001,SEC003,Healthcare,0.4289,0.4289,0.04264,0,0,0,0
2026-02-09,2026-02-16,2026-02-09,FEAT001,SEC003,Healthcare,0.78941,0.78941,-0.03343,0,0,0,0
2026-02-10,2026-02-17,2026-02-10,FEAT001,SEC003,Healthcare,0.78085,0.78085,-0.04385,0,0,0,0
2026-02-11,2026-02-18,2026-02-11,FEAT001,SEC003,Healthcare,1.1932,1.1932,0.06976,0,0,0,0
2026-02-12,2026-02-19,2026-02-12,FEAT001,SEC003,Healthcare,1.04133,1.04133,0.02994,0,0,0,0
2026-02-13,2026-02-20,2026-02-14,FEAT001,SEC003,Healthcare,1.2379,1.2379,0.02516,0,0,0,0
2026-02-16,2026-02-23,2026-02-16,FEAT001,SEC003,Healthcare,0.73098,0.73098,-0.06104,0,0,0,0
2026-02-17,2026-02-24,2026-02-17,FEAT001,SEC003,Healthcare,0.53697,0.53697,0.04785,0,0,0,0
2026-02-18,2026-02-25,2026-02-18,FEAT001,SEC003,Healthcare,0.42852,0.42852,0.03259,0,0,0,0
2026-02-19,2026-02-26,2026-02-19,FEAT001,SEC003,Healthcare,0.35351,0.35351,0.04428,0,0,0,0
2026-02-20,2026-02-27,2026-02-20,FEAT001,SEC003,Healthcare,0.32452,0.32452,0.04614,0,0,0,0
2026-02-23,2026-03-02,2026-02-25,FEAT001,SEC003,Healthcare,0.371,0.371,-0.00295,0,0,0,0
2026-02-24,2026-03-03,2026-02-24,FEAT001,SEC003,Healthcare,0.62915,0.62915,0.02815,0,0,0,0
2026-02-25,2026-03-04,2026-02-26,FEAT001,SEC003,Healthcare,0.55799,0.55799,0.06279,0,0,0,0
2026-02-26,2026-03-05,2026-02-26,FEAT001,SEC003,Healthcare,0.40716,0.40716,0.09876,0,0,0,0
2026-02-27,2026-03-06,2026-02-27,FEAT001,SEC003,Healthcare,0.1728,0.1728,-0.06003,0,0,0,0
2025-10-01,2025-10-08,2025-10-03,FEAT001,SEC004,Industrials,0.2321,0.2321,0.03186,0,0,0,0
2025-10-02,2025-10-09,2025-10-02,FEAT001,SEC004,Industrials,-0.01451,-0.01451,0.00122,0,0,0,0
2025-10-03,2025-10-10,2025-10-04,FEAT001,SEC004,Industrials,-0.77948,-0.77948,-0.08641,0,0,0,0
2025-10-06,2025-10-13,2025-10-07,FEAT001,SEC004,Industrials,-1.39503,-1.39503,-0.0764,0,0,0,0
2025-10-07,2025-10-14,2025-10-08,FEAT001,SEC004,Industrials,-1.21259,-1.21259,-0.10139,0,0,0,0
2025-10-08,2025-10-15,2025-10-10,FEAT001,SEC004,Industrials,-1.28202,-1.28202,-0.11071,0,0,0,0
2025-10-09,2025-10-16,2025-10-10,FEAT001,SEC004,Industrials,-1.48299,-1.48299,-0.09904,0,0,0,0
2025-10-10,2025-10-17,2025-10-10,FEAT001,SEC004,Industrials,-1.6921,-1.6921,-0.1485,0,0,0,0
2025-10-13,2025-10-20,2025-10-14,FEAT001,SEC004,Industrials,-1.50544,-1.50544,-0.07323,0,0,0,0
2025-10-14,2025-10-21,2025-10-14,FEAT001,SEC004,Industrials,-2.15228,-2.15228,-0.10933,0,0,0,0
2025-10-15,2025-10-22,2025-10-15,FEAT001,SEC004,Industrials,-2.14966,-2.14966,-0.11256,0,0,0,0
2025-10-16,2025-10-23,2025-10-16,FEAT001,SEC004,Industrials,-2.09363,-2.09363,-0.12882,0,0,0,0
2025-10-17,2025-10-24,2025-10-17,FEAT001,SEC004,Industrials,-1.95809,-1.95809,-0.09538,0,0,0,0
2025-10-20,2025-10-27,2025-10-20,FEAT001,SEC004,Industrials,-1.28654,-1.28654,-0.06681,0,0,0,0
2025-10-21,2025-10-28,2025-10-22,FEAT001,SEC004,Industrials,-1.01263,-1.01263,-0.05358,0,0,0,0
2025-10-22,2025-10-29,2025-10-23,FEAT001,SEC004,Industrials,-0.93048,-0.93048,-0.06539,0,0,0,0
2025-10-23,2025-10-30,2025-10-24,FEAT001,SEC004,Industrials,-1.27598,-1.27598,-0.02805,0,0,0,0
2025-10-24,2025-10-31,2025-10-27,FEAT001,SEC004,Industrials,-1.21131,-1.21131,-0.01753,0,0,0,0
2025-10-27,2025-11-03,2025-10-27,FEAT001,SEC004,Industrials,-1.47263,-1.47263,-0.12098,0,0,0,0
2025-10-28,2025-11-04,2025-10-28,FEAT001,SEC004,Industrials,-1.21281,-1.21281,-0.09532,0,0,0,0
2025-10-29,2025-11-05,2025-10-30,FEAT001,SEC004,Industrials,-1.67175,-1.67175,-0.02685,0,0,0,0
2025-10-30,2025-11-06,2025-10-30,FEAT001,SEC004,Industrials,-1.30871,-1.30871,-0.13009,0,0,0,0
2025-10-31,2025-11-07,2025-11-02,FEAT001,SEC004,Industrials,-0.99204,-0.99204,-0.05969,0,0,0,0
2025-11-03,2025-11-10,2025-11-04,FEAT001,SEC004,Industrials,-0.63342,-0.63342,0.00421,0,0,0,0
2025-11-04,2025-11-11,2025-11-04,FEAT001,SEC004,Industrials,-1.29093,-1.29093,-0.05329,0,0,0,0
2025-11-05,2025-11-12,2025-11-05,FEAT001,SEC004,Industrials,-1.77435,-1.77435,-0.08309,0,0,0,0
2025-11-06,2025-11-13,2025-11-07,FEAT001,SEC004,Industrials,-1.55143,-1.55143,-0.09741,0,0,0,0
2025-11-07,2025-11-14,2025-11-09,FEAT001,SEC004,Industrials,-1.09265,-1.09265,-0.11772,0,0,0,0
2025-11-10,2025-11-17,2025-11-10,FEAT001,SEC004,Industrials,-1.28245,-1.28245,-0.05811,0,0,1,0
2025-11-11,2025-11-18,2025-11-12,FEAT001,SEC004,Industrials,-1.96734,-1.96734,-0.12023,0,0,0,0
2025-11-12,2025-11-19,2025-11-12,FEAT001,SEC004,Industrials,-1.83376,-1.83376,-0.11423,0,0,0,0
2025-11-13,2025-11-20,2025-11-14,FEAT001,SEC004,Industrials,-1.40274,-1.40274,-0.00792,0,0,0,0
2025-11-14,2025-11-21,2025-11-14,FEAT001,SEC004,Industrials,-1.46667,-1.46667,-0.12814,0,0,0,0
2025-11-17,2025-11-24,2025-11-19,FEAT001,SEC004,Industrials,-1.47598,-1.47598,-0.10557,0,0,0,0
2025-11-18,2025-11-25,2025-11-19,FEAT001,SEC004,Industrials,-1.66758,-1.66758,-0.10587,0,0,0,0
2025-11-19,2025-11-26,2025-11-20,FEAT001,SEC004,Industrials,-1.93866,-1.93866,-0.09174,0,0,0,0
2025-11-20,2025-11-27,2025-11-20,FEAT001,SEC004,Industrials,-1.28878,-1.28878,-0.10444,0,0,0,0
2025-11-21,2025-11-28,2025-11-23,FEAT001,SEC004,Industrials,-1.1249,-1.1249,-0.06024,0,0,0,0
2025-11-24,2025-12-01,2025-11-24,FEAT001,SEC004,Industrials,-1.01328,-1.01328,-0.09219,0,0,0,0
2025-11-25,2025-12-02,2025-11-26,FEAT001,SEC004,Industrials,-1.43432,-1.43432,-0.08281,0,0,0,0
2025-11-26,2025-12-03,2025-11-27,FEAT001,SEC004,Industrials,-1.35466,-1.35466,-0.06613,0,0,0,0
2025-11-27,2025-12-04,2025-11-27,FEAT001,SEC004,Industrials,-0.85843,-0.85843,-0.06294,0,0,0,0
2025-11-28,2025-12-05,2025-11-29,FEAT001,SEC004,Industrials,-0.67479,-0.67479,-0.01542,0,0,0,0
2025-12-01,2025-12-08,2025-12-01,FEAT001,SEC004,Industrials,-0.6494,-0.6494,-0.14588,0,0,0,0
2025-12-02,2025-12-09,2025-12-05,FEAT001,SEC004,Industrials,-1.19645,-1.19645,-0.09538,0,0,0,0
2025-12-03,2025-12-10,2025-12-04,FEAT001,SEC004,Industrials,-0.63416,-0.63416,-0.00366,0,0,0,0
2025-12-04,2025-12-11,2025-12-04,FEAT001,SEC004,Industrials,-0.50618,-0.50618,0.02132,0,0,0,0
2025-12-05,2025-12-12,2025-12-06,FEAT001,SEC004,Industrials,-0.39803,-0.39803,-0.08633,0,0,0,0
2025-12-08,2025-12-15,2025-12-08,FEAT001,SEC004,Industrials,-0.22831,-0.22831,-0.05721,0,0,0,0
2025-12-09,2025-12-16,2025-12-09,FEAT001,SEC004,Industrials,-0.36769,-0.36769,-0.09622,0,0,0,0
2025-12-10,2025-12-17,2025-12-12,FEAT001,SEC004,Industrials,-0.63478,-0.63478,0.02004,0,0,0,0
2025-12-11,2025-12-18,2025-12-12,FEAT001,SEC004,Industrials,-0.90856,-0.90856,-0.06737,0,0,0,0
2025-12-12,2025-12-19,2025-12-12,FEAT001,SEC004,Industrials,-0.97417,-0.97417,-0.00698,0,0,0,0
2025-12-15,2025-12-22,2025-12-15,FEAT001,SEC004,Industrials,-1.05801,-1.05801,-0.04446,0,0,0,0
2025-12-16,2025-12-23,2025-12-18,FEAT001,SEC004,Industrials,-1.09783,-1.09783,-0.07883,0,0,0,0
2025-12-17,2025-12-24,2025-12-17,FEAT001,SEC004,Industrials,-1.11527,-1.11527,-0.09701,0,0,0,0
2025-12-18,2025-12-25,2025-12-20,FEAT001,SEC004,Industrials,-1.47597,-1.47597,-0.08949,0,0,0,0
2025-12-19,2025-12-26,2025-12-20,FEAT001,SEC004,Industrials,-1.22252,-1.22252,-0.0579,0,0,0,0
2025-12-22,2025-12-29,2025-12-22,FEAT001,SEC004,Industrials,-0.94953,-0.94953,-0.06142,0,0,0,0
2025-12-23,2025-12-30,2025-12-23,FEAT001,SEC004,Industrials,-1.33323,-1.33323,-0.08195,0,0,0,0
2025-12-24,2025-12-31,2025-12-25,FEAT001,SEC004,Industrials,-1.04931,-1.04931,-0.06398,0,0,0,0
2025-12-25,2026-01-01,2025-12-25,FEAT001,SEC004,Industrials,-0.8483,-0.8483,-0.02698,0,0,0,0
2025-12-26,2026-01-02,2025-12-27,FEAT001,SEC004,Industrials,-1.19408,-1.19408,-0.02141,0,0,0,0
2025-12-29,2026-01-05,2025-12-30,FEAT001,SEC004,Industrials,-1.23373,-1.23373,-0.02222,0,0,0,0
2025-12-30,2026-01-06,2025-12-30,FEAT001,SEC004,Industrials,-1.21786,-1.21786,-0.07985,0,0,0,0
2025-12-31,2026-01-07,2026-01-01,FEAT001,SEC004,Industrials,-1.22076,-1.22076,-0.05901,0,0,0,0
2026-01-01,2026-01-08,2026-01-01,FEAT001,SEC004,Industrials,-0.79199,-0.79199,-0.05124,0,0,0,0
2026-01-02,2026-01-09,2026-01-03,FEAT001,SEC004,Industrials,-0.4169,-0.4169,-0.00426,0,0,0,0
2026-01-05,2026-01-12,2026-01-06,FEAT001,SEC004,Industrials,-0.74691,-0.74691,-0.04681,0,0,0,0
2026-01-06,2026-01-13,2026-01-06,FEAT001,SEC004,Industrials,-1.13005,-1.13005,-0.00335,0,0,0,0
2026-01-07,2026-01-14,2026-01-07,FEAT001,SEC004,Industrials,-1.16324,-1.16324,-0.01784,0,0,0,0
2026-01-08,2026-01-15,2026-01-09,FEAT001,SEC004,Industrials,-1.24398,-1.24398,-0.06295,0,0,0,0
2026-01-09,2026-01-16,2026-01-09,FEAT001,SEC004,Industrials,-1.46854,-1.46854,-0.02953,0,0,0,0
2026-01-12,2026-01-19,2026-01-15,FEAT001,SEC004,Industrials,-1.42986,-1.42986,-0.11306,0,0,0,0
2026-01-13,2026-01-20,2026-01-13,FEAT001,SEC004,Industrials,-1.0981,-1.0981,-0.0712,0,0,0,0
2026-01-14,2026-01-21,2026-01-15,FEAT001,SEC004,Industrials,-0.69779,-0.69779,-0.04624,0,0,0,0
2026-01-15,2026-01-22,2026-01-17,FEAT001,SEC004,Industrials,-1.33154,-1.33154,-0.09915,0,0,0,0
2026-01-16,2026-01-23,2026-01-16,FEAT001,SEC004,Industrials,-1.64697,-1.64697,-0.11642,0,0,0,0
2026-01-19,2026-01-26,2026-01-19,FEAT001,SEC004,Industrials,-1.43043,-1.43043,-0.06024,0,0,0,0
2026-01-20,2026-01-27,2026-01-20,FEAT001,SEC004,Industrials,-0.98641,-0.98641,-0.05094,0,0,0,0
2026-01-21,2026-01-28,2026-01-21,FEAT001,SEC004,Industrials,-1.05044,-1.05044,0.01042,0,0,0,0
2026-01-22,2026-01-29,2026-01-23,FEAT001,SEC004,Industrials,-0.64601,-0.64601,-0.04531,0,0,0,0
2026-01-23,2026-01-30,2026-01-25,FEAT001,SEC004,Industrials,-0.67246,-0.67246,-0.01527,0,0,0,0
2026-01-26,2026-02-02,2026-01-28,FEAT001,SEC004,Industrials,-1.35692,-1.35692,-0.1006,0,0,0,0
2026-01-27,2026-02-03,2026-01-28,FEAT001,SEC004,Industrials,-1.46165,-1.46165,-0.05319,0,0,0,0
2026-01-28,2026-02-04,2026-01-28,FEAT001,SEC004,Industrials,-2.32872,-2.32872,-0.10134,0,0,0,0
2026-01-29,2026-02-05,2026-01-30,FEAT001,SEC004,Industrials,-2.32197,-2.32197,-0.07288,0,0,0,0
2026-01-30,2026-02-06,2026-01-30,FEAT001,SEC004,Industrials,-2.20365,-2.20365,-0.16692,0,0,0,0
2026-02-02,2026-02-09,2026-02-02,FEAT001,SEC004,Industrials,-1.43059,-1.43059,-0.00977,0,0,0,0
2026-02-03,2026-02-10,2026-02-03,FEAT001,SEC004,Industrials,-1.70838,-1.70838,-0.09277,0,0,0,0
2026-02-04,2026-02-11,2026-02-04,FEAT001,SEC004,Industrials,-1.38033,-1.38033,-0.0418,0,0,0,0
2026-02-05,2026-02-12,2026-02-06,FEAT001,SEC004,Industrials,-1.30443,-1.30443,-0.07076,0,0,0,0
2026-02-06,2026-02-13,2026-02-06,FEAT001,SEC004,Industrials,-1.75945,-1.75945,-0.08632,0,0,0,0
2026-02-09,2026-02-16,2026-02-09,FEAT001,SEC004,Industrials,-1.49778,-1.49778,-0.1356,0,0,0,0
2026-02-10,2026-02-17,2026-02-11,FEAT001,SEC004,Industrials,-1.18777,-1.18777,-0.09553,0,0,0,0
2026-02-11,2026-02-18,2026-02-12,FEAT001,SEC004,Industrials,-1.28792,-1.28792,-0.08866,0,0,0,0
2026-02-12,2026-02-19,2026-02-14,FEAT001,SEC004,Industrials,-1.34857,-1.34857,-0.07042,0,0,0,0
2026-02-13,2026-02-20,2026-02-13,FEAT001,SEC004,Industrials,-1.41329,-1.41329,-0.04985,0,0,0,0
2026-02-16,2026-02-23,2026-02-16,FEAT001,SEC004,Industrials,-1.25328,-1.25328,-0.06682,0,0,0,0
2026-02-17,2026-02-24,2026-02-18,FEAT001,SEC004,Industrials,-1.0855,-1.0855,-0.06708,0,0,0,0
2026-02-18,2026-02-25,2026-02-20,FEAT001,SEC004,Industrials,-1.18584,-1.18584,-0.01251,0,0,0,0
2026-02-19,2026-02-26,2026-02-19,FEAT001,SEC004,Industrials,-1.04333,-1.04333,-0.02462,0,0,0,0
2026-02-20,2026-02-27,2026-02-21,FEAT001,SEC004,Industrials,-1.41267,-1.41267,-0.07371,0,0,0,0
2026-02-23,2026-03-02,2026-02-23,FEAT001,SEC004,Industrials,-1.47285,-1.47285,-0.12855,0,0,0,0
2026-02-24,2026-03-03,2026-02-25,FEAT001,SEC004,Industrials,-1.22607,-1.22607,-0.05634,0,0,0,0
2026-02-25,2026-03-04,2026-02-26,FEAT001,SEC004,Industrials,-0.94673,-0.94673,-0.03968,0,0,0,0
2026-02-26,2026-03-05,2026-02-28,FEAT001,SEC004,Industrials,-1.19776,-1.19776,-0.05297,0,0,0,0
2026-02-27,2026-03-06,2026-02-27,FEAT001,SEC004,Industrials,-1.31971,-1.31971,-0.03781,0,0,0,0
2025-10-01,2025-10-08,2025-10-01,FEAT001,SEC005,Financials,0.49104,0.49104,0.00777,0,0,0,0
2025-10-02,2025-10-09,2025-10-02,FEAT001,SEC005,Financials,0.36741,0.36741,-0.01275,0,0,0,0
2025-10-03,2025-10-10,2025-10-03,FEAT001,SEC005,Financials,0.44189,0.44189,0.0229,0,0,0,0
2025-10-06,2025-10-13,2025-10-07,FEAT001,SEC005,Financials,0.23546,0.23546,0.03319,0,0,0,0
2025-10-07,2025-10-14,2025-10-08,FEAT001,SEC005,Financials,-0.22174,-0.22174,-0.00911,0,0,0,0
2025-10-08,2025-10-15,2025-10-10,FEAT001,SEC005,Financials,-0.27253,-0.27253,-0.02498,0,0,0,0
2025-10-09,2025-10-16,2025-10-11,FEAT001,SEC005,Financials,-0.73787,-0.73787,-0.09212,0,0,0,0
2025-10-10,2025-10-17,2025-10-10,FEAT001,SEC005,Financials,-0.87157,-0.87157,-0.04228,0,0,0,0
2025-10-13,2025-10-20,2025-10-13,FEAT001,SEC005,Financials,-0.36807,-0.36807,0.02042,0,0,0,0
2025-10-14,2025-10-21,2025-10-14,FEAT001,SEC005,Financials,-0.56816,-0.56816,-0.02152,0,0,0,0
2025-10-15,2025-10-22,2025-10-16,FEAT001,SEC005,Financials,-0.5489,-0.5489,-0.08249,0,0,0,0
2025-10-16,2025-10-23,2025-10-16,FEAT001,SEC005,Financials,-0.56456,-0.56456,-0.00688,0,0,0,0
2025-10-17,2025-10-24,2025-10-18,FEAT001,SEC005,Financials,-0.3218,-0.3218,0.01226,0,0,0,0
2025-10-20,2025-10-27,2025-10-21,FEAT001,SEC005,Financials,-0.14516,-0.14516,-0.02439,0,0,0,0
2025-10-21,2025-10-28,2025-10-21,FEAT001,SEC005,Financials,0.27267,0.27267,0.06156,0,0,0,0
2025-10-22,2025-10-29,2025-10-22,FEAT001,SEC005,Financials,-0.36068,-0.36068,0.01851,0,0,0,0
2025-10-23,2025-10-30,2025-10-23,FEAT001,SEC005,Financials,-0.28418,-0.28418,0.04672,0,0,0,0
2025-10-24,2025-10-31,2025-10-27,FEAT001,SEC005,Financials,-0.07189,-0.07189,0.04892,0,0,0,0
2025-10-27,2025-11-03,2025-10-27,FEAT001,SEC005,Financials,0.12862,0.12862,-0.0055,0,0,0,0
2025-10-28,2025-11-04,2025-10-28,FEAT001,SEC005,Financials,0.0933,0.0933,0.00892,0,0,0,0
